Timestamp,Location Identifier,Total Flow
4/1/2013 0:00,200,15410
4/1/2013 0:00,201,4789
4/1/2013 0:00,300,1064
4/1/2013 0:00,301,3
4/1/2013 0:00,500,0
4/1/2013 0:00,501,0
4/1/2013 0:00,700,3843
4/1/2013 0:00,701,13338
4/1/2013 0:00,900,0
4/1/2013 0:00,901,0
4/1/2013 0:00,1100,8793
4/1/2013 0:00,1101,7508
4/1/2013 0:00,1600,7548
4/1/2013 0:00,1601,5180
4/1/2013 0:00,2500,26
4/1/2013 0:00,2501,429
4/1/2013 0:00,3100,3063
4/1/2013 0:00,3101,12968
4/1/2013 0:00,3400,9560
4/1/2013 0:00,3401,12857
4/1/2013 0:00,3501,18560
4/1/2013 0:00,3502,2508
4/1/2013 0:00,3700,5501
4/1/2013 0:00,3701,4035
4/1/2013 0:00,4100,4026
4/1/2013 0:00,4201,2860
4/1/2013 0:00,4300,5462
4/1/2013 0:00,4301,3684
4/1/2013 0:00,4600,10480
4/1/2013 0:00,4601,6066
4/1/2013 0:00,4800,0
4/1/2013 0:00,4801,0
4/1/2013 0:00,5001,0
4/1/2013 0:00,5100,0
4/1/2013 0:00,5200,6012
4/1/2013 0:00,5201,18038
4/1/2013 0:00,5300,484
4/1/2013 0:00,5301,4061
4/1/2013 0:00,6000,1621
4/1/2013 0:00,6001,8976
4/1/2013 0:00,6700,12179
4/1/2013 0:00,6701,5396
4/1/2013 0:00,8000,7182
4/1/2013 0:00,8001,10734
4/1/2013 0:00,8101,2379
4/1/2013 0:00,8200,11011
4/1/2013 0:00,8300,2455
4/1/2013 0:00,8301,3112
4/1/2013 0:00,8500,904
4/1/2013 0:00,8501,4622
4/1/2013 0:00,8600,7282
4/1/2013 0:00,8601,5224
4/1/2013 0:00,10101,0
4/1/2013 0:00,10200,0
4/1/2013 0:00,10400,0
4/1/2013 0:00,10401,0
4/1/2013 0:00,11000,4539
4/1/2013 0:00,11001,1819
4/1/2013 0:00,11100,2334
4/1/2013 0:00,11101,10072
4/1/2013 0:00,11200,8623
4/1/2013 0:00,12000,3865
4/1/2013 0:00,12001,1283
4/1/2013 0:00,12700,0
4/1/2013 0:00,12701,0
4/1/2013 0:00,12800,0
4/1/2013 0:00,12801,0
4/1/2013 0:00,13000,4620
4/1/2013 0:00,13001,7437
4/1/2013 0:00,13100,0
4/1/2013 0:00,13101,0
4/1/2013 0:00,13200,12564
4/1/2013 0:00,13301,715
4/1/2013 0:00,13400,5644
4/1/2013 0:00,13501,0
4/1/2013 0:00,13600,3491
4/1/2013 0:00,13601,1330
4/1/2013 0:00,14000,0
4/1/2013 0:00,14001,0
4/1/2013 0:00,14100,6516
4/1/2013 0:00,14101,1764
4/1/2013 0:00,14200,2251
4/1/2013 0:00,14201,7731
4/1/2013 0:00,14800,0
4/1/2013 0:00,14801,0
4/1/2013 0:00,14901,0
4/1/2013 0:00,15000,0
4/1/2013 0:00,15001,0
4/1/2013 0:00,15500,2013
