Timestamp,Location Identifier,Total Flow
8/2/2013 0:00,2501,4275
8/2/2013 0:00,3100,2872
8/2/2013 0:00,3101,12494
8/2/2013 0:00,3400,9569
8/2/2013 0:00,3401,12780
8/2/2013 0:00,3501,16034
8/2/2013 0:00,3502,2337
8/2/2013 0:00,3700,4897
8/2/2013 0:00,3701,4277
8/2/2013 0:00,4100,4401
8/2/2013 0:00,4201,2746
8/2/2013 0:00,4300,6206
8/2/2013 0:00,4301,3434
8/2/2013 0:00,4600,10231
8/2/2013 0:00,4601,5322
8/2/2013 0:00,4800,0
8/2/2013 0:00,4801,0
8/2/2013 0:00,5001,0
8/2/2013 0:00,5100,0
8/2/2013 0:00,5200,4884
8/2/2013 0:00,5201,16646
8/2/2013 0:00,5300,387
8/2/2013 0:00,5301,4029
8/2/2013 0:00,6000,1374
8/2/2013 0:00,6001,9028
8/2/2013 0:00,6700,0
8/2/2013 0:00,6701,0
8/2/2013 0:00,8000,6831
8/2/2013 0:00,8001,9781
8/2/2013 0:00,8101,1938
8/2/2013 0:00,8200,10921
8/2/2013 0:00,8300,2827
8/2/2013 0:00,8301,3422
8/2/2013 0:00,8500,2073
8/2/2013 0:00,8501,5484
8/2/2013 0:00,8600,5848
8/2/2013 0:00,8601,4332
8/2/2013 0:00,10101,0
8/2/2013 0:00,10200,0
8/2/2013 0:00,10400,0
8/2/2013 0:00,10401,0
8/2/2013 0:00,11000,5616
8/2/2013 0:00,11001,1286
8/2/2013 0:00,11100,2386
8/2/2013 0:00,11101,10106
8/2/2013 0:00,11200,9664
8/2/2013 0:00,12000,4004
8/2/2013 0:00,12001,1014
8/2/2013 0:00,12700,0
8/2/2013 0:00,12701,0
8/2/2013 0:00,12800,0
8/2/2013 0:00,12801,0
8/2/2013 0:00,13000,4647
8/2/2013 0:00,13001,7277
8/2/2013 0:00,13100,0
8/2/2013 0:00,13101,0
8/2/2013 0:00,13200,12726
8/2/2013 0:00,13301,574
8/2/2013 0:00,13400,0
8/2/2013 0:00,13501,0
8/2/2013 0:00,13600,3718
8/2/2013 0:00,13601,863
8/2/2013 0:00,14000,0
8/2/2013 0:00,14001,0
8/2/2013 0:00,14100,6045
8/2/2013 0:00,14101,1195
8/2/2013 0:00,14200,2268
8/2/2013 0:00,14201,7618
8/2/2013 0:00,14800,0
8/2/2013 0:00,14801,0
8/2/2013 0:00,14901,0
8/2/2013 0:00,15000,0
8/2/2013 0:00,15001,0
8/2/2013 0:00,15500,2167
8/2/2013 0:00,15501,1893
8/2/2013 0:00,15600,5244
8/2/2013 0:00,15601,4658
8/2/2013 0:00,15900,10578
8/2/2013 0:00,15901,12737
8/2/2013 0:00,16100,828
8/2/2013 0:00,16101,2461
8/2/2013 0:00,16200,0
8/2/2013 0:00,16900,0
8/2/2013 0:00,16901,0
8/2/2013 0:00,17000,0
8/2/2013 0:00,17300,7159
8/2/2013 0:00,17401,7013
8/2/2013 0:00,17500,4049
8/2/2013 0:00,17600,0
8/2/2013 0:00,17601,0
8/2/2013 0:00,17700,0
8/2/2013 0:00,17701,0
8/2/2013 0:00,17800,5102
8/2/2013 0:00,17801,3006
8/2/2013 0:00,17900,0
8/2/2013 0:00,17901,0
8/2/2013 0:00,18000,1776
8/2/2013 0:00,18001,0
8/2/2013 0:00,18200,2218
8/2/2013 0:00,18201,640
8/2/2013 0:00,18300,3074
8/2/2013 0:00,18301,1711
8/2/2013 0:00,18400,0
8/2/2013 0:00,18401,0
8/2/2013 0:00,18700,0
8/2/2013 0:00,18701,0
8/2/2013 0:00,18801,0
8/2/2013 0:00,20100,4795
8/2/2013 0:00,20101,4150
8/2/2013 0:00,20200,5471
8/2/2013 0:00,20201,4734
8/2/2013 0:00,20300,3404
8/2/2013 0:00,20301,3685
8/2/2013 0:00,20400,0
8/2/2013 0:00,20401,0
8/2/2013 0:00,20500,2680
8/2/2013 0:00,20501,15010
8/2/2013 0:00,20600,970
8/2/2013 0:00,20801,1903
8/2/2013 0:00,21200,2574
8/2/2013 0:00,21201,12783
8/2/2013 0:00,21300,13636
8/2/2013 0:00,21301,6327
8/2/2013 0:00,22100,817
8/2/2013 0:00,22101,864
8/2/2013 0:00,22103,148
8/2/2013 0:00,22200,1106
8/2/2013 0:00,22201,1339
8/2/2013 0:00,22400,0
8/2/2013 0:00,22401,0
8/2/2013 0:00,24000,5439
8/2/2013 0:00,24001,7978
8/2/2013 0:00,24200,8989
8/2/2013 0:00,24201,1621
8/2/2013 0:00,24700,2407
8/2/2013 0:00,24701,289
8/2/2013 0:00,24800,0
8/2/2013 0:00,24901,6622
8/3/2013 0:00,200,12744
8/3/2013 0:00,201,3457
8/3/2013 0:00,300,6661
8/3/2013 0:00,301,406
8/3/2013 0:00,500,10784
8/3/2013 0:00,501,2250
8/3/2013 0:00,700,3044
8/3/2013 0:00,701,10574
8/3/2013 0:00,900,0
8/3/2013 0:00,901,0
8/3/2013 0:00,1100,8166
8/3/2013 0:00,1101,5350
8/3/2013 0:00,1600,512
8/3/2013 0:00,1601,360
8/3/2013 0:00,2500,1859
8/3/2013 0:00,2501,3455
8/3/2013 0:00,3100,2570
8/3/2013 0:00,3101,10267
8/3/2013 0:00,3400,7953
8/3/2013 0:00,3401,10556
8/3/2013 0:00,3501,14264
8/3/2013 0:00,3502,1232
8/3/2013 0:00,3700,4187
8/3/2013 0:00,3701,3428
8/3/2013 0:00,4100,3330
8/3/2013 0:00,4201,2197
8/3/2013 0:00,4300,4894
8/3/2013 0:00,4301,2717
8/3/2013 0:00,4600,8753
8/3/2013 0:00,4601,4513
8/3/2013 0:00,4800,0
8/3/2013 0:00,4801,0
8/3/2013 0:00,5001,0
8/3/2013 0:00,5100,0
8/3/2013 0:00,5200,3843
8/3/2013 0:00,5201,13788
8/3/2013 0:00,5300,235
8/3/2013 0:00,5301,3135
8/3/2013 0:00,6000,1112
8/3/2013 0:00,6001,7291
8/3/2013 0:00,6700,0
8/3/2013 0:00,6701,0
8/3/2013 0:00,8000,4301
8/3/2013 0:00,8001,6799
8/3/2013 0:00,8101,19
8/3/2013 0:00,8200,7782
8/3/2013 0:00,8300,1646
8/3/2013 0:00,8301,2269
8/3/2013 0:00,8500,930
8/3/2013 0:00,8501,2867
8/3/2013 0:00,8600,4219
8/3/2013 0:00,8601,3199
8/3/2013 0:00,10101,0
8/3/2013 0:00,10200,0
8/3/2013 0:00,10400,0
8/3/2013 0:00,10401,0
8/3/2013 0:00,11000,4491
8/3/2013 0:00,11001,1188
8/3/2013 0:00,11100,2061
8/3/2013 0:00,11101,8463
8/3/2013 0:00,11200,7767
8/3/2013 0:00,12000,2958
8/3/2013 0:00,12001,694
8/3/2013 0:00,12700,0
8/3/2013 0:00,12701,0
8/3/2013 0:00,12800,0
8/3/2013 0:00,12801,0
8/3/2013 0:00,13000,3445
8/3/2013 0:00,13001,5240
8/3/2013 0:00,13100,0
8/3/2013 0:00,13101,0
8/3/2013 0:00,13200,9319
8/3/2013 0:00,13301,453
8/3/2013 0:00,13400,0
8/3/2013 0:00,13501,0
8/3/2013 0:00,13600,2588
8/3/2013 0:00,13601,716
8/3/2013 0:00,14000,0
8/3/2013 0:00,14001,0
8/3/2013 0:00,14100,5302
8/3/2013 0:00,14101,927
8/3/2013 0:00,14200,1494
8/3/2013 0:00,14201,5893
8/3/2013 0:00,14800,0
8/3/2013 0:00,14801,0
8/3/2013 0:00,14901,0
8/3/2013 0:00,15000,0
8/3/2013 0:00,15001,0
8/3/2013 0:00,15500,1519
8/3/2013 0:00,15501,1229
8/3/2013 0:00,15600,4221
8/3/2013 0:00,15601,3931
8/3/2013 0:00,15900,8141
8/3/2013 0:00,15901,9414
8/3/2013 0:00,16100,322
8/3/2013 0:00,16101,1107
8/3/2013 0:00,16200,0
8/3/2013 0:00,16900,0
8/3/2013 0:00,16901,0
8/3/2013 0:00,17000,0
8/3/2013 0:00,17300,5244
8/3/2013 0:00,17401,5242
8/3/2013 0:00,17500,2919
8/3/2013 0:00,17600,0
8/3/2013 0:00,17601,0
8/3/2013 0:00,17700,0
8/3/2013 0:00,17701,0
